"Country","Education","Supernatural.Beliefs","Religious.Formation","Belief.In.God","Religious.Practice","Year"
"japan",6,0.684879651123747,0.100980260455,0.015608020473367,0.0613163623529118,"2008"
"japan",8,0.230824618513162,0.756796144100676,0.0257628329594808,0.278412517436129,"2008"
"japan",6,0.977107532846007,0.0435807673223994,0.0164593693538624,0.0236047141684578,"2008"
"japan",8,0.607183116867672,0.216886213514863,0.0305865914447991,0.36112060160847,"2008"
"japan",6,0.697616227957834,0.154406621735178,0.0224385634976258,0.306224376472247,"2008"
"japan",8,0.449049513211998,0.232969504517558,0.0246991956821593,0.337466635885461,"2008"
"japan",8,0.370474917355598,0.696573934015354,0.269006982815065,0.295896528222131,"2008"
"japan",6,0.9179372291355,0.773265431885677,0.0267024176872701,0.398507941934375,"2008"
"japan",8,0.662652714913158,0.105486105586485,0.0459204281536963,0.401979326951197,"2008"
"japan",8,0.958218924026057,0.0523108535300783,0.0179613847888216,0.367184847683909,"2008"
"japan",8,0.597072931110734,0.816640752198474,0.0292365419647771,0.194840602134332,"2008"
"japan",7,0.659072781082599,0.16206521607769,0.264865764501198,0.339623577981811,"2008"
"japan",8,0.350863194897824,0.75717741704123,0.042075355875527,0.516354544756117,"2008"
"japan",8,0.678659059459504,0.126610602502957,0.0244635750723217,0.236851377243302,"2008"
"japan",6,0.7188238135467,0.0421703744587471,0.0212035597940543,0.232127321032773,"2008"
"japan",7,0.368553299966884,0.746899718947635,0.0402386842707561,0.259570932633246,"2008"
"japan",6,0.963884120943518,0.0803569971386582,0.0178803354001719,0.0582963818797127,"2008"
"japan",7,0.564002546629813,0.858934567870067,0.0344260710931813,0.250091687134015,"2008"
"japan",6,0.461431859031848,0.157729216451264,0.0178730408159598,0.154928239214685,"2008"
"japan",7,0.364375595341395,0.798280448135345,0.0311185610517051,0.317461339785783,"2008"
"japan",8,0.422934745098288,0.76476226924605,0.492672057749439,0.249349035090281,"2008"
"japan",6,0.627367569116239,0.112649394580483,0.0211010767148606,0.116609530824036,"2008"
"japan",7,0.636665133783859,0.826363296075293,0.0281034962045893,0.30398255576013,"2008"
"japan",8,0.416034145558455,0.212355992861394,0.0182944139462648,0.242135152473708,"2008"
"japan",8,0.95641357192726,0.0460146401940022,0.0366525633823949,0.289475420825078,"2008"
"japan",6,0.652464871485422,0.164336810124771,0.224693464755977,0.341278424705522,"2008"
"japan",7,0.957635643813066,0.0546166968284586,0.0201791019732949,0.237471162284577,"2008"
"japan",7,0.412939565885258,0.171872379500728,0.0292335309633842,0.249177866203651,"2008"
"japan",7,0.363515938875379,0.786206872786368,0.268551554096271,0.313694147155625,"2008"
"japan",4,0.589691788370308,0.864388925141602,0.409667992806428,0.418667389932671,"2008"
"japan",8,0.970166630282364,0.231249437508045,0.021389543823038,0.071538403424239,"2008"
"japan",4,0.664593184813384,0.161209971367833,0.0289429925484244,0.294797738162444,"2008"
"japan",6,0.442086515448131,0.682352201012773,0.490056965286995,0.348193334950808,"2008"
"japan",7,0.598154802737707,0.521768094573223,0.216248687368485,0.0937125903686888,"2008"
"japan",8,0.60067242522197,0.823259065286285,0.0326322826229356,0.374418332107599,"2008"
"japan",8,0.341425217264277,0.864862442213496,0.407487512836018,0.445650003455626,"2008"
"japan",8,0.675841426069899,0.114103106603973,0.028606212074714,0.119224229013744,"2008"
"japan",6,0.471237188151055,0.0743254491301068,0.0222371737372242,0.215201262140473,"2008"
"japan",8,0.592491109449647,0.809169997347751,0.952231641484133,0.220824381352651,"2008"
"japan",7,0.47309402078054,0.847495569983878,0.0286948207951287,0.347403893536127,"2008"
"japan",7,0.399204643588376,0.395313674616047,0.269574196752106,0.272843389400949,"2008"
"japan",6,0.213093286945466,0.151575242641255,0.495614495529776,0.266815127280728,"2008"
"japan",6,0.637032921602645,0.767030698097101,0.486600343977616,0.273653806683675,"2008"
"japan",8,0.651024581411673,0.342557810526185,0.0388608704910074,0.299452062250488,"2008"
"japan",6,0.409712238645672,0.157320136873707,0.492131220863642,0.13410679773025,"2008"
"japan",8,0.691363620287372,0.0308692030721655,0.490919546727616,0.0907795020970515,"2008"
"japan",6,0.332449913511707,0.22009064895428,0.0264324062450444,0.268646212403629,"2008"
"japan",6,0.645618085846246,0.389851286836466,0.267348112755655,0.40794667990733,"2008"
"japan",6,0.617288596220572,0.843591417092956,0.0324725193558795,0.437228096282136,"2008"
"japan",6,0.690790707877711,0.141349270047971,0.0168740936726067,0.351565048706568,"2008"
"japan",6,0.0316412241964758,0.721267128145349,0.286786532043004,0.576188079649861,"2008"
"japan",6,0.684826201194916,0.0791530808491924,0.0258154973137195,0.25468232992473,"2008"
"japan",6,0.381389597596111,0.405167395633216,0.034818949661304,0.146001710635395,"2008"
"japan",7,0.41534532119773,0.809610474822814,0.0250537932369091,0.382671852983624,"2008"
"japan",8,0.420838421035816,0.118048504509652,0.0281031323268765,0.200866757459263,"2008"
"japan",6,0.369797423546378,0.80537769835831,0.0277815172032394,0.130254902817686,"2008"
"japan",8,0.378582794379679,0.806884025299882,0.0356919922465775,0.381276554221862,"2008"
"japan",8,0.680863540964804,0.112425645712637,0.0174325803260678,0.0941084782502198,"2008"
"japan",8,0.645261853464178,0.187180974814424,0.0799355709157564,0.428263917539329,"2008"
"japan",7,0.648133892673153,0.167915050702393,0.270604923076725,0.326531978104969,"2008"
"japan",6,0.653161088648477,0.208369994506754,0.0264730990899935,0.306656993211728,"2008"
"japan",8,0.803199006245056,0.162163110732675,0.0220554535036959,0.301796591278514,"2008"
"japan",6,0.486979448290282,0.185920828403767,0.0321502631424028,0.342337253790995,"2008"
"japan",6,0.937070285534194,0.122923197305751,0.028300299006489,0.454633044619341,"2008"
"japan",8,0.687243710550493,0.0540017215710626,0.490270115692577,0.160165184529095,"2008"
"japan",7,0.679231086913552,0.105936821596797,0.0247850750085618,0.105634263536422,"2008"
"japan",8,0.305077879777258,0.712349414260236,0.0514786193130616,0.747634480260637,"2008"
"japan",4,0.650852263065635,0.356368148468116,0.0375907644720515,0.320630194147844,"2008"
"japan",8,0.962388594690607,0.0741656055618017,0.0211607623263676,0.197217764529412,"2008"
"japan",8,0.691744580981606,0.0608345856219244,0.0268663739126096,0.236902064780458,"2008"
"japan",4,0.419091544116849,0.165103668303328,0.0335731406326746,0.166092483091332,"2008"
"japan",8,0.904678395690065,0.0670587654943802,0.201680474508697,0.131957746317481,"2008"
"japan",8,0.817150194933668,0.165774031487226,0.255867683068854,0.330908790080623,"2008"
"japan",8,0.508099629324499,0.675237121080976,0.032104786180035,0.368644486417129,"2008"
"japan",4,0.657150611637304,0.35142585437386,0.267503492042497,0.313927912777577,"2008"
"japan",8,0.727201134732731,0.095627280075452,0.0257199137749957,0.132540973568498,"2008"
"japan",4,0.869824372401127,0.707073880510503,0.0657798387895247,0.137732285089263,"2008"
"japan",6,0.700085348430032,0.149088711394014,0.0180632441631471,0.322685132111024,"2008"
"japan",6,0.676327425681944,0.120543649266053,0.0179166624611761,0.258673829210928,"2008"
"japan",4,0.0495234466149753,0.830769076601208,0.285367992898985,0.48907801789401,"2008"
"japan",6,0.936330662138371,0.0890599919492526,0.0220321786742158,0.0830967007170009,"2008"
"japan",4,0.499216432143659,0.117026420378042,0.0221579118758411,0.229397114285548,"2008"
"japan",4,0.949563557242261,0.27933830312456,0.0213903876506605,0.320627392452008,"2008"
"japan",8,0.913223586640993,0.142029198364022,0.260578609215166,0.367622781340106,"2008"
"japan",6,0.265355799858736,0.871352828914496,0.0274117001342538,0.2738132211407,"2008"
"japan",8,0.409176704455098,0.149258157168754,0.266038109259434,0.217632811227691,"2008"
"japan",4,0.404272809141387,0.418095441931187,0.0736643641162649,0.323888704502279,"2008"
"japan",4,0.148988201057136,0.882505766651039,0.752174344242757,0.61773779654731,"2008"
"japan",6,0.654716642917696,0.332561773997824,0.26279383927509,0.292324824933391,"2008"
"japan",6,0.345998560861833,0.233941727220381,0.0423630423094318,0.0918254382767084,"2008"
"japan",7,0.641308125466896,0.81537342699935,0.0246626360221673,0.219105638556282,"2008"
"japan",4,0.35965679425584,0.149225338001829,0.27713722980952,0.651672839801535,"2008"
"japan",6,0.663082708953816,0.158224895688851,0.0270654583057074,0.123827777281567,"2008"
"japan",6,0.696181288276776,0.368128172909925,0.0230739195017661,0.138185417889571,"2008"
"japan",8,0.665267555799766,0.787479121149755,0.0244218014903371,0.278586651443544,"2008"
"japan",8,0.608500834393531,0.637486196760981,0.0285343408370899,0.286437483725996,"2008"
"japan",6,0.4129031087406,0.207151075081637,0.0240000824700275,0.200235731021242,"2008"
"japan",8,0.160636395607362,0.838827305880437,0.0414303325126771,0.369164744617451,"2008"
"japan",8,0.376218488299589,0.612285741704539,0.0439841762811967,0.494828685922844,"2008"
"japan",6,0.550947066357373,0.833206189039959,0.720686496413428,0.125381659504997,"2008"
"japan",6,0.635575684372434,0.653256653107299,0.0263246082195607,0.312216047879865,"2008"
"japan",4,0.355298906322198,0.300216214471512,0.972760983172513,0.631557559559357,"2008"
"japan",4,0.974575469493791,0.222614503318667,0.0164505958902721,0.0989829754095233,"2008"
"japan",6,0.92525725743258,0.315334542821032,0.0358614123051352,0.517407807632769,"2008"
"japan",6,0.681564867495878,0.194690152984387,0.0279142498606352,0.337339307422255,"2008"
"japan",4,0.364532312829556,0.597830638367832,0.0880303461850794,0.40067438116773,"2008"
"japan",6,0.415410081100226,0.569181759557865,0.0213311878293356,0.20014590855684,"2008"
