"Country","Education","Supernatural.Beliefs","Religious.Formation","Belief.In.God","Religious.Practice","Year"
"ireland",7,0.428902989137959,0.635560979960111,0.499817970730366,0.487616177486933,"2008"
"ireland",5,0.0608272947179305,0.886289759968114,0.329369129120031,0.606316521965567,"2008"
"ireland",7,0.520049464554031,0.704465842995853,0.302158984734487,0.561414282321514,"2008"
"ireland",7,0.514429342180303,0.883304056885165,0.228988973144406,0.599894389559444,"2008"
"ireland",5,0.202682495259328,0.588647471187019,0.495188226856305,0.346826974464898,"2008"
"ireland",5,0.237250997699657,0.846948564316514,0.496655851038363,0.659468023709994,"2008"
"ireland",7,0.250985972025863,0.405408400635217,0.410717867033563,0.482767603272332,"2008"
"ireland",6,0.0955738022195219,0.861315315454396,0.283355248222344,0.500655997217474,"2008"
"ireland",7,0.138575105512449,0.838692665280202,0.5038967673273,0.537474741033462,"2008"
"ireland",8,0.181247869208431,0.639558850208623,0.486158345235198,0.591976885453318,"2008"
"ireland",5,0.513954822613514,0.685375847367647,0.500908148189033,0.653100751942406,"2008"
"ireland",4,0.474766893891364,0.822482250844119,0.26126704819223,0.338004222525746,"2008"
"ireland",6,0.755704150732051,0.80442678338083,0.0226547780975711,0.344546944312826,"2008"
"ireland",6,0.353345149760116,0.925420427142231,0.728880876949498,0.685711682336129,"2008"
"ireland",6,0.37743630472809,0.839837826905967,0.0184951647090394,0.295167576670813,"2008"
"ireland",5,0.141954693962728,0.92229478770284,0.747397903485892,0.828797051964224,"2008"
"ireland",5,0.11614878865283,0.922985006636944,0.715685163135104,0.547334908305028,"2008"
"ireland",5,0.172135152509083,0.938162631076352,0.0319699634776623,0.388998214650359,"2008"
"ireland",5,0.286104180268248,0.913468219371371,0.732323715996297,0.305615532702259,"2008"
"ireland",6,0.590018352287193,0.80732815965637,0.014929698374332,0.308854217756249,"2008"
"ireland",5,0.514643925686535,0.804161697074972,0.0255286662766632,0.300043199403444,"2008"
"ireland",4,0.037098134000195,0.921221130169349,0.748244528833649,0.739418454901452,"2008"
"ireland",7,0.906232630187208,0.770004427411036,0.0144831580594744,0.0575467843082822,"2008"
"ireland",5,0.599581695012125,0.791574228991282,0.017786498426924,0.130463673852056,"2008"
"ireland",5,0.773673364321251,0.78256840178066,0.0203613182356597,0.0666848455046799,"2008"
"ireland",5,0.0365834986048497,0.922476783531685,0.75101760728189,0.835623962512504,"2008"
"ireland",6,0.336841750642528,0.898483537921708,0.722796280779126,0.573325785767885,"2008"
"ireland",7,0.095365067139751,0.876175255000292,0.459040603645464,0.686422316572053,"2008"
"ireland",8,0.197160936338788,0.88553122264122,0.0313007673018618,0.359111842584062,"2008"
"ireland",7,0.531228734189012,0.887480981878712,0.260797184947383,0.383051707895109,"2008"
"ireland",4,0.217015079228053,0.921892075567342,0.732234464273823,0.621713699259975,"2008"
"ireland",7,0.14442147111365,0.927896833551929,0.741325586992946,0.698723089300458,"2008"
"ireland",7,0.0799865111697815,0.938316396208266,0.271829557372046,0.637539393358395,"2008"
"ireland",8,0.196920015423525,0.93494688759334,0.263565521282049,0.487520127910995,"2008"
"ireland",5,0.0456680895480539,0.941062780315082,0.279249329496006,0.680822546191442,"2008"
"ireland",5,0.0375087959082187,0.916826583612156,0.525566579709213,0.863173477313901,"2008"
"ireland",4,0.328862362590835,0.92956725098101,0.405328461621719,0.650568948456904,"2008"
"ireland",5,0.341499618410111,0.832725743194938,0.28335816087184,0.671186110310144,"2008"
"ireland",5,0.0429846856766515,0.94255388949084,0.422494358729209,0.727551490807849,"2008"
"ireland",4,0.0408371478261071,0.913207347490931,0.656556272913886,0.750866888095977,"2008"
"ireland",8,0.0451723405503824,0.92397975241711,0.74194710461157,0.731550848817469,"2008"
"ireland",5,0.0559077204836014,0.928893072910418,0.265032041311586,0.638048071816237,"2008"
"ireland",5,0.107671764243141,0.91644416665556,0.0410204206762723,0.595399766021016,"2008"
"ireland",7,0.0599857520651919,0.932234811100212,0.272577282189355,0.617008517024245,"2008"
"ireland",5,0.0544250512053558,0.88591948875366,0.284175824433231,0.686304926200854,"2008"
"ireland",7,0.0538363157810603,0.92397522889399,0.279547657380717,0.627132995283081,"2008"
"ireland",5,0.0478727664487988,0.94045248798694,0.694807912216656,0.668595511756178,"2008"
"ireland",7,0.584310509406446,0.74560173266028,0.248580243412569,0.570376266787792,"2008"
"ireland",6,0.484978114430602,0.73716834245389,0.246109636942413,0.54904900894431,"2008"
"ireland",7,0.469617779887395,0.718732614100056,0.269223540569006,0.594361265724786,"2008"
"ireland",5,0.459992495868159,0.707623052873511,0.281276877715258,0.802858349674377,"2008"
"ireland",6,0.495342805094026,0.888906851967464,0.266517722146799,0.67636820186783,"2008"
"ireland",3,0.266179347958776,0.945946932948693,0.0538147425671685,0.686678793780328,"2008"
"ireland",6,0.495683526345963,0.793053669267101,0.250996305636144,0.568463257350623,"2008"
"ireland",6,0.462753526872704,0.735219454822778,0.271407329963205,0.624662458435258,"2008"
"ireland",6,0.428375577665856,0.915764797492629,0.27396235535952,0.657811176439932,"2008"
"ireland",6,0.461337863281207,0.402737828302214,0.277477781786511,0.659142798388516,"2008"
"ireland",6,0.053294913489382,0.875741149272422,0.278008069525291,0.826055300974009,"2008"
"ireland",6,0.828649306946622,0.733892901552405,0.243662895492989,0.60552420828977,"2008"
"ireland",5,0.360156912176381,0.785151732622298,0.261270420958487,0.660991549287615,"2008"
"ireland",5,0.321519182376416,0.918527067840988,0.279484770936184,0.714214286588791,"2008"
"ireland",6,0.452557691329452,0.750824979394649,0.281519331424368,0.812715990107661,"2008"
"ireland",6,0.0414888172516392,0.928342208279709,0.465221813845956,0.669826576310452,"2008"
"ireland",6,0.43383298183625,0.740253256878397,0.276469943236608,0.632707459240156,"2008"
"ireland",6,0.052630442732949,0.916172433364404,0.285595504593668,0.655144916462286,"2008"
"ireland",6,0.469834389496921,0.72739939323264,0.26842725690482,0.619473875868939,"2008"
"ireland",5,0.0535302189063268,0.894861486043118,0.228148667640016,0.766371376372494,"2008"
"ireland",8,0.986207386453551,0.259384329856123,0.00278794221123656,0.0778276185364674,"2008"
"ireland",7,0.432507648146301,0.631102831121135,0.732525457831687,0.478181910149371,"2008"
"ireland",6,0.0573003590830125,0.935327011720019,0.0357815602078686,0.637529113641827,"2008"
"ireland",7,0.332287173263341,0.901838970769607,0.276651136966008,0.768188094517292,"2008"
"ireland",3,0.140325328309461,0.913948662616109,0.514255744671405,0.746595431557545,"2008"
"ireland",8,0.463216633764717,0.859766393758731,0.486643189891114,0.360141403892984,"2008"
"ireland",5,0.209466244827537,0.944745359356465,0.478953480028354,0.779643429258716,"2008"
"ireland",6,0.52646967613555,0.638390776869673,0.0287053759451708,0.330333899793418,"2008"
"ireland",6,0.168269089426118,0.904169519963896,0.051812905858492,0.390651945428068,"2008"
"ireland",5,0.228455656182204,0.950221406685273,0.689481861472431,0.441788630665402,"2008"
"ireland",5,0.0598309986019438,0.64501615023075,0.0604368411149239,0.705770287649361,"2008"
"ireland",6,0.0766716452204766,0.907071036460288,0.512341456696452,0.897967407711787,"2008"
"ireland",7,0.329329687844527,0.918242445508072,0.0431761771286989,0.686098668279112,"2008"
"ireland",7,0.311978901272872,0.925668683330024,0.0395652325078675,0.600515792891563,"2008"
"ireland",8,0.333443324418946,0.858124207635313,0.736475967130656,0.684884536193122,"2008"
"ireland",8,0.341374747169905,0.894226421674738,0.0280701763096216,0.644285083831419,"2008"
"ireland",7,0.364753240172355,0.81871319944483,0.0252543675972937,0.476094860429822,"2008"
"ireland",5,0.0867904630450425,0.689652141162124,0.0569603368241669,0.752640852743389,"2008"
"ireland",5,0.669458157693566,0.406126632527094,0.0300495984707595,0.294715248560631,"2008"
"ireland",6,0.242169539485683,0.94723473051056,0.264486183256845,0.591568202112211,"2008"
"ireland",6,0.210908334134814,0.949971213427494,0.0397368881984946,0.628854775609113,"2008"
"ireland",7,0.0248247657351006,0.909603101119247,0.723690548565958,0.967447375359265,"2008"
"ireland",6,0.216244037615222,0.91483081689636,0.292726223393995,0.855464108500147,"2008"
"ireland",6,0.32224768991563,0.907998658707836,0.281789163605673,0.817238033940225,"2008"
"ireland",6,0.367417508367628,0.665590094060238,0.259999652274098,0.420423857128333,"2008"
"ireland",3,0.0607902971106717,0.912733693536293,0.757362287135608,0.857938602168464,"2008"
"ireland",7,0.39795517790918,0.656579827810153,0.257914572432853,0.352580803881393,"2008"
"ireland",7,0.480319832201204,0.76235369434847,0.259946098692134,0.42398489548596,"2008"
"ireland",7,0.925144819474008,0.260710238314434,0.0203927983522439,0.169690336871154,"2008"
"ireland",6,0.0732853281366394,0.912329983167913,0.287735381677158,0.749579352144608,"2008"
