"Country","Education","Supernatural.Beliefs","Religious.Formation","Belief.In.God","Religious.Practice","Year"
"denmark",4,0.767060293913232,0.420230562678541,0.0494260713123737,0.486890994990028,"1998"
"denmark",4,0.320909255898198,0.896458867998179,0.0399435396212275,0.277742629245057,"1998"
"denmark",6,0.681506028456132,0.301462927044843,0.0255595930308416,0.0732595476589012,"1998"
"denmark",6,0.980219199756315,0.0276481569615164,0.0120568937735731,0.0732988669767165,"1998"
"denmark",8,0.98123688135509,0.0430875910795858,0.00910028504244562,0.0549632688362994,"1998"
"denmark",6,0.798753421695049,0.748127486539449,0.0115520038472967,0.12083734838551,"1998"
"denmark",6,0.66197386922299,0.149647777386272,0.449952242897785,0.19604256680578,"1998"
"denmark",6,0.456471150934833,0.363767363607076,0.58779544644038,0.158964050236079,"1998"
"denmark",6,0.356565773393478,0.140425707667559,0.953542735537366,0.149127017158725,"1998"
"denmark",6,0.78973073197212,0.831638041134943,0.0254562363833744,0.369365602576361,"1998"
"denmark",6,0.594834040390493,0.173915741387225,0.0270999336592756,0.126168139128617,"1998"
"denmark",4,0.395649054193245,0.925337808204156,0.0664537105764386,0.697522383953868,"1998"
"denmark",7,0.646301411335528,0.613065054948574,0.038871162128109,0.245744745028918,"1998"
"denmark",7,0.666355554713951,0.531902876571494,0.0354730370883137,0.18113008797863,"1998"
"denmark",6,0.318298886352245,0.805757500533,0.218674980495484,0.470770963592398,"1998"
"denmark",4,0.859894784486314,0.146279997061333,0.0262060872623263,0.203326285241328,"1998"
"denmark",6,0.352119838096998,0.218870806192406,0.0320085484674428,0.176218517804931,"1998"
"denmark",4,0.490064661926265,0.862868002468758,0.0390103028568304,0.811733866152042,"1998"
"denmark",6,0.957989126892906,0.715303158420349,0.00807671195947755,0.11356613985588,"1998"
"denmark",6,0.890790206379453,0.817866284102047,0.0201204652959836,0.263923979899178,"1998"
"denmark",7,0.987840252855127,0.0238563770037632,0.0174264105998796,0.0303126072549753,"1998"
"denmark",4,0.966201714082225,0.0502991255776228,0.20935539594585,0.0538820543130268,"1998"
"denmark",5,0.469306151141516,0.922583886677537,0.405520609990269,0.517686954046683,"1998"
"denmark",6,0.778021388853305,0.157319134454213,0.0318248836462229,0.0959560158922144,"1998"
"denmark",4,0.946388706509886,0.248817539102659,0.213671982393137,0.106337088609583,"1998"
"denmark",6,0.617557651380093,0.833071838295636,0.0350614842162326,0.099781397993495,"1998"
"denmark",6,0.347006330138834,0.469795726788168,0.609142787769571,0.281241340599092,"1998"
"denmark",6,0.96536930273235,0.0934247404795011,0.0171020849662513,0.0313396260363097,"1998"
"denmark",6,0.080428170693864,0.927206743167729,0.0447818396836453,0.739115774021065,"1998"
"denmark",8,0.666723578492652,0.333895092436827,0.73250619824314,0.135714463146555,"1998"
"denmark",4,0.0818370845812662,0.559134849474265,0.289262589499234,0.426274102163891,"1998"
"denmark",7,0.535828694109047,0.853818175244482,0.278738209325525,0.403592431962002,"1998"
"denmark",7,0.949839822974134,0.517877952011891,0.219455761949239,0.0995565261280079,"1998"
"denmark",4,0.384515867301632,0.638232933247147,0.583777581142124,0.426362782544225,"1998"
"denmark",4,0.75988373072613,0.718991872868568,0.482913447068686,0.0519856734335758,"1998"
"denmark",6,0.943728842815862,0.706198438264772,0.0245085905979652,0.100561860503031,"1998"
"denmark",6,0.457899851065133,0.757586559239488,0.489343431064796,0.209271615422421,"1998"
"denmark",4,0.447344536544413,0.629252850368807,0.456581115911986,0.34307389976016,"1998"
"denmark",5,0.407572496742929,0.855164781927574,0.959417887057076,0.374382028232178,"1998"
"denmark",5,0.805836078363756,0.691549464547496,0.486865004587818,0.300844962579104,"1998"
"denmark",4,0.689096053218716,0.060436441804517,0.257378303215481,0.131822346056379,"1998"
"denmark",5,0.972909165749243,0.044685831857767,0.258833076764654,0.0431362104559712,"1998"
"denmark",7,0.63800877972114,0.567393446801158,0.50069190833344,0.176630051054508,"1998"
"denmark",4,0.950763625112096,0.150540224725624,0.0216089978617418,0.246371904326147,"1998"
"denmark",8,0.0343220560471872,0.692720951746433,0.375713539582731,0.835637108629181,"1998"
