"Country","Education","Supernatural.Beliefs","Religious.Formation","Belief.In.God","Religious.Practice","Year"
"netherlands",4,0.399780087732298,0.81846251260856,0.013878916761948,0.417806685052459,"2008"
"netherlands",5,0.57333075768512,0.125454474313146,0.0255177728058046,0.0610239681282515,"2008"
"netherlands",5,0.967073852463073,0.0476758495885843,0.0151366469614764,0.154718065850501,"2008"
"netherlands",6,0.310117173098072,0.667350069603651,0.218323399367123,0.183828921036745,"2008"
"netherlands",5,0.66676021518478,0.861538640791442,0.22054197668851,0.69573494592851,"2008"
"netherlands",5,0.036351131783077,0.909343169255076,0.750232953138673,0.883329009959043,"2008"
"netherlands",4,0.582422020555304,0.0741640961359741,0.261564206701101,0.068363786753818,"2008"
"netherlands",5,0.85707930775368,0.078292715784335,0.0186482447140985,0.13166925365334,"2008"
"netherlands",6,0.750244788672353,0.352698997829977,0.0613207371251935,0.158831840540709,"2008"
"netherlands",8,0.787108941066786,0.286820061381731,0.672407245580288,0.343194372854585,"2008"
"netherlands",7,0.781215237276428,0.0701068667845348,0.0197552990854746,0.0852918242417707,"2008"
"netherlands",5,0.383190241915752,0.910772263545244,0.0768327965019088,0.53371037624593,"2008"
"netherlands",8,0.840267905729647,0.079378398646677,0.0222137652791366,0.165514488265098,"2008"
"netherlands",6,0.733524273607132,0.0673604185438602,0.0175950470633584,0.138650911675014,"2008"
"netherlands",7,0.851000824474198,0.0499504496992902,0.0101979457322511,0.0507630940864822,"2008"
"netherlands",6,0.656971128063258,0.835445679476035,0.0182194389604407,0.14350310732352,"2008"
"netherlands",7,0.581255840561431,0.0764530045151733,0.448606227916858,0.122839619805508,"2008"
"netherlands",5,0.0593114309227628,0.903062102866998,0.286841274751714,0.377173227877691,"2008"
"netherlands",8,0.715757038328349,0.0769735421450144,0.0226318143855893,0.0623966093087792,"2008"
"netherlands",6,0.482999944342132,0.155627028188244,0.0350363363970741,0.123530313555371,"2008"
"netherlands",7,0.964933899151287,0.270164102880829,0.202566701061296,0.0366354614502007,"2008"
"netherlands",5,0.971831861902195,0.239333185576883,0.0198119012788311,0.0356135627458375,"2008"
"netherlands",7,0.693813743014872,0.0550598373121037,0.245640450392132,0.0619912155102452,"2008"
"netherlands",5,0.968548165658674,0.0502837254860814,0.0161221835158384,0.0418262026832044,"2008"
"netherlands",7,0.660077164913432,0.564446773462801,0.0139722364347854,0.232508954219996,"2008"
"netherlands",7,0.536082017679101,0.0821118617939646,0.0252051381616855,0.109073712927574,"2008"
"netherlands",7,0.349058121406678,0.887964980534667,0.260947012114014,0.262700141501191,"2008"
"netherlands",8,0.942882319010765,0.237166671333875,0.476721769028128,0.0946831238310723,"2008"
"netherlands",7,0.930951142845213,0.0919158909793682,0.472375604721777,0.209650273128983,"2008"
"netherlands",8,0.667053658813707,0.0715906350836676,0.0240131310967924,0.0636319448564104,"2008"
