"Country","Education","Supernatural.Beliefs","Religious.Formation","Belief.In.God","Religious.Practice","Year"
"germany",8,0.0359147468651812,0.916307260019113,0.557098976341428,0.586272320188205,"1998"
"germany",4,0.0864368174832997,0.568472771249242,0.708442820529039,0.325849883958202,"1998"
"germany",5,0.945751248478843,0.0454546465534933,0.686690003376715,0.360610072594313,"1998"
"germany",4,0.40055059465797,0.841817927337363,0.528135785490396,0.753341105144582,"1998"
"germany",4,0.956890350519553,0.374638980903125,0.0252786765473402,0.0970062592557366,"1998"
"germany",8,0.339114425709803,0.898098955920703,0.269633632789851,0.636714379089935,"1998"
"germany",7,0.866235483220626,0.845092740774028,0.0175650052178168,0.339735832411109,"1998"
"germany",8,0.861288617065552,0.389453615670684,0.303386767297127,0.346689672338504,"1998"
"germany",4,0.655127949308811,0.30692544827563,0.4007289779974,0.233595038581609,"1998"
"germany",4,0.86629125688842,0.809733024757122,0.243373613580413,0.388485836453628,"1998"
"germany",4,0.90611955975903,0.900302284462646,0.239880360665503,0.367078345644264,"1998"
"germany",4,0.659483295090944,0.31060534464573,0.0275409032960952,0.126248198427704,"1998"
"germany",6,0.0605305035921544,0.881827051125665,0.0383644295425994,0.459729134401941,"1998"
"germany",4,0.0481591088515178,0.949866295112876,0.0446963005943475,0.527854894728155,"1998"
"germany",5,0.381803181311666,0.750798776616805,0.263015206655166,0.230905611537887,"1998"
"germany",4,0.880043946172355,0.309751257294711,0.0228552629094177,0.0727954266944523,"1998"
"germany",4,0.306180344556999,0.887609059838994,0.277076271562495,0.607735819438202,"1998"
"germany",4,0.118331704244848,0.934958321661668,0.427910646043468,0.686536178803551,"1998"
"germany",4,0.695834553350967,0.7932367744197,0.0289433561160745,0.261303994200357,"1998"
"germany",6,0.441595731636151,0.851435340296806,0.0154616672823975,0.213690184050806,"1998"
"germany",4,0.104096819982927,0.948892334588863,0.619653677695578,0.763679913679177,"1998"
"germany",4,0.341633490350775,0.868473368308137,0.494787096367957,0.166303512668025,"1998"
"germany",4,0.348118995761595,0.865258473865564,0.0326458217643643,0.456397032507607,"1998"
"germany",4,0.668565398118622,0.313065943392412,0.0291425320508005,0.292415351771694,"1998"
"germany",5,0.917568802779827,0.0580020156229824,0.0183830092616213,0.115329520379268,"1998"
"germany",6,0.343246884795216,0.834234557130593,0.0409656366076321,0.498321950683296,"1998"
"germany",4,0.369146721344614,0.593324684419009,0.67579377266296,0.224318438583948,"1998"
"germany",4,0.562293948585377,0.798375269548177,0.728809053655621,0.109740914654421,"1998"
"germany",8,0.868883717837977,0.727206938462141,0.0238729302904715,0.17033616486026,"1998"
"germany",8,0.825660444720891,0.908445707338715,0.0228031515143583,0.471842033190047,"1998"
"germany",6,0.855223271746987,0.864654831519812,0.0235311935155711,0.33434005498876,"1998"
"germany",4,0.933262297391676,0.100868782482101,0.0153279087024543,0.0850840890484763,"1998"
"germany",4,0.802215039001914,0.913619727824416,0.277401976250457,0.78131999329807,"1998"
"germany",3,0.0230621631935131,0.937920969706622,0.53175237562231,0.779209225936846,"1998"
"germany",5,0.353659259577178,0.936262259650664,0.0533118277280861,0.760240299635148,"1998"
"germany",4,0.563033903501951,0.692898355209515,0.0326381270485091,0.335292502729287,"1998"
"germany",4,0.0717848898164355,0.858881392768599,0.0426667697111192,0.617367259579004,"1998"
"germany",5,0.900469564814605,0.163869718979118,0.0206092968266117,0.0644074139170631,"1998"
"germany",4,0.357730021151356,0.636398111560032,0.50366721984442,0.261936459194003,"1998"
"germany",5,0.962182810537275,0.0473845669425042,0.0708397513690516,0.0612493413743834,"1998"
"germany",4,0.304672183664936,0.881722667976739,0.51426078452034,0.300443593865765,"1998"
"germany",4,0.0818419363610816,0.933025080378368,0.0530198950519254,0.821352961611661,"1998"
"germany",4,0.359447339703296,0.938877341759383,0.279799982895289,0.737481736098953,"1998"
"germany",7,0.390952998790244,0.758976772440291,0.452863203922002,0.726660353159425,"1998"
"germany",8,0.941125633689207,0.568925044115297,0.252849515226423,0.0699790182883774,"1998"
"germany",5,0.924185055375717,0.295543298795583,0.025189223470961,0.0475231802920219,"1998"
"germany",4,0.642639140805527,0.22097312801643,0.0234703248017794,0.493509833753907,"1998"
"germany",4,0.645007056976193,0.397657759359219,0.0907242232295919,0.469028769962459,"1998"
"germany",4,0.882189612189875,0.689234591109509,0.264004931773383,0.0983690899906803,"1998"
"germany",4,0.888980981535195,0.669635559576655,0.0215553381907973,0.0426214545930074,"1998"
"germany",4,0.930029937984203,0.283520448396815,0.0115000476700648,0.0394278074438912,"1998"
"germany",4,0.973373339958118,0.233278542181087,0.00786667882507862,0.0323545440819176,"1998"
"germany",4,0.939152541284104,0.0541439147326859,0.255249309972092,0.133368342270915,"1998"
"germany",4,0.971558286411866,0.0392242485553101,0.243151961130238,0.0910753540204999,"1998"
"germany",4,0.432790411403731,0.925950072076343,0.267584822755062,0.71416766577731,"1998"
"germany",4,0.303805596701198,0.819685213516532,0.312654095369996,0.489709961275391,"1998"
"germany",4,0.296417757907582,0.872702816233668,0.0410132654600477,0.464107254278572,"1998"
"germany",4,0.651693668836728,0.818190806945126,0.263780149868537,0.341877592139873,"1998"
"germany",5,0.5867023051798,0.857756912492722,0.21064300006994,0.244575986593226,"1998"
"germany",8,0.0551301810382525,0.926833267453517,0.0309125859601868,0.463609997471621,"1998"
"germany",5,0.354397105197734,0.429399534299982,0.266236955185602,0.3675318002192,"1998"
"germany",7,0.299640778164219,0.905181022048917,0.504389627263581,0.431602752465671,"1998"
"germany",3,0.314834749230145,0.897665054658606,0.746201430078674,0.850019706878852,"1998"
"germany",4,0.26211151588068,0.828607447872231,0.209620904359913,0.368767532116234,"1998"
"germany",7,0.938712543221163,0.0528143628521204,0.0539909057470072,0.0728277900630879,"1998"
"germany",4,0.593591985989001,0.334996051306831,0.257391155426109,0.141356348255647,"1998"
"germany",4,0.97141920838875,0.0449543901502768,0.0102932493313877,0.0356431583164513,"1998"
"germany",8,0.905008066655097,0.0669883618283163,0.0125322783880745,0.074511121721058,"1998"
"germany",8,0.985660905485658,0.0542876214660303,0.0112847510200267,0.0668482600804376,"1998"
"germany",8,0.985626310750529,0.0448570781147891,0.00982048308256436,0.0647745783998386,"1998"
"germany",4,0.310749779679254,0.856510017351227,0.0427604128401412,0.612362103169393,"1998"
"germany",5,0.458131849879309,0.759876106725899,0.267182226914258,0.248106890255436,"1998"
"germany",5,0.611264666774141,0.373159800868786,0.194573902910499,0.15803956393007,"1998"
"germany",5,0.320262034166196,0.834327056934654,0.491383883262956,0.237657714312752,"1998"
"germany",3,0.354834300759053,0.822264162731893,0.677845536784124,0.382954283266476,"1998"
"germany",4,0.0687877426100417,0.890709461287828,0.497791464847307,0.419020592013496,"1998"
"germany",5,0.363588831578837,0.83980302772629,0.259891947654456,0.193930061104708,"1998"
"germany",5,0.922512147203982,0.298399641655928,0.25796414063245,0.125257896034494,"1998"
"germany",8,0.651989427899789,0.39987045874435,0.222346537491198,0.3890800494455,"1998"
"germany",3,0.676551839821079,0.341630476723592,0.25371227557108,0.0764575969733318,"1998"
"germany",4,0.94047104169024,0.0754143163796623,0.0756611089058856,0.390916829049291,"1998"
"germany",5,0.610001787269392,0.347202285157877,0.261464060327059,0.399794321945057,"1998"
"germany",5,0.324113285647626,0.897053351454259,0.0485107172761049,0.733322364055409,"1998"
"germany",5,0.484590357381076,0.890289173277689,0.0321544596161095,0.440481534223319,"1998"
"germany",6,0.923401307407684,0.433739066280128,0.209205338177909,0.345821350172846,"1998"
"germany",4,0.826984025335778,0.749550560216766,0.01418967810798,0.232201219923001,"1998"
"germany",4,0.0260256404879417,0.911093804531481,0.532726016392474,0.83002665835392,"1998"
